ID,Answer
6048-23-1,拿破崙
6048-23-2,法國經濟的快速增長
6048-23-3,1853年
6048-23-4,維克多·雨果
6048-4-1,路易-菲利普
6048-4-2,1836年
6048-4-3,母親病危
6048-6-1,1848年
6048-6-2,特別警察部隊
6048-6-3,大部分的時間都在國外生活
6048-7-1,1848年
6048-7-2,創建強力政府
6048-7-3,農民階層
1184-2-1,貴族
1184-2-2,三代
1184-2-3,君主
5580-4-1,直系
5580-4-2,孫傳芳
5580-4-3,湖州人
5580-6-1,民國25年
5580-6-2,皖浙贛獨立團
5580-6-3,民國26年上半年
5580-6-4,「七七事變」
5580-6-5,中共皖浙贛省委在皖贛邊的鄣公山成立，同時成立以皖南獨立團為基幹的皖浙贛獨立團。在浙西遊擊區還有上浙皖特委獨立營、下浙皖遊擊司令部、浙皖軍分區等武裝。民國26年上半年，蔣中正命閩浙贛皖邊區主任公署主任劉建緒集中各路兵力10餘萬人，開始對皖浙贛邊實行清剿，挺進師挫敗了劉建緒部，但獨立團在淳安境內被消滅，上浙皖特委、下浙皖特委和浙皖特委下屬黨組織及遊擊隊均遭破壞。該年10月，紅軍挺進師改番號為國民革命軍閩浙邊抗日遊擊總隊。次年3月，奉命北上抗日，編入新四軍二支隊。此外，於民國26年「七七事變」以後，浙江成為抗日戰爭的主戰場之一，屬於第三戰區。戰爭爆發後，浙江北部的嘉興、吳興、長興等地是前期淞滬會戰的主要戰場之一。8月14日14架日軍戰機從臺北起飛，跨海進入浙江，企圖突襲杭州筧橋機場，爆發八一四空戰。中國空軍在裝備性能、數量和技術都相對處於劣勢的情況下，在杭州筧橋上空與日軍飛機展開了激烈的較量，擊落日機數架，取得空戰大捷。8月下旬，浙江境內成立杭州灣北岸守備區和浙東守備區。
5580-9-1,杭縣
5580-9-2,金華
5580-9-3,松陽縣
5580-9-4,民國四十三年
6033-11-1,廣電總局
6033-11-2,對境外落地的信號實施地面頻道干擾
6033-11-3,尷尬事件
6033-12-1,1989年
6033-12-2,六四天安門事件
6033-12-3,2008年
6033-12-4,沒有任何示威申請得到當局通過
6033-15-1,佛教
6033-15-2,七個
6033-15-3,承辦五大宗教外其他宗教業務
6033-18-1,弱勢群體
6033-18-2,黨委
6033-18-3,居民委員會
6033-19-1,意識形態的原因
6033-19-2,2004年
6033-19-3,物權法
6033-23-1,計劃生育
6033-23-2,社會輿論
6033-23-3,使用精子庫
6033-24-1,聯合國人權委員會
6033-24-2,公共教育經費
6033-24-3,教育產業化
6033-28-1,帶有顛覆中共政府的政治目的
6033-28-2,1997年
6033-28-3,聯合國專家
6033-6-1,收容遣送制度
6033-6-2,孫志剛事件後，國務院廢除了這一制度，實行救助管理辦法
6033-6-3,2015年
6033-6-4,2013年
6033-7-1,國家絕密
6033-7-2,國際非政府組織
6033-7-3,中國政法大學
6033-8-1,2006年
6033-8-2,中國
6033-8-3,中國對處決犯人一直採取保密的措施
6033-8-4,《人體器官移植條例》
5667-2-1,奧地利
5667-2-2,路易十四
5667-2-3,1702年
5667-3-1,阿拉貢國王卡洛斯三世
5667-3-2,《新基本法令》
5667-3-3,英國
5667-5-1,路易斯一世
5667-5-2,天花病
5667-5-3,1739年
5687-1-1,茲維亞德·加姆薩胡爾季阿
5687-1-2,喬治亞共和國」
5687-1-3,喬治亞
5687-1-4,2009年
5687-1-5,東正教
5687-4-1,南奧塞提亞自治區
5687-4-2,2008年
5687-4-3,議會制
6086-1-1,在時域上數學形式為連續函式的訊號
6086-1-2,數位訊號
6086-1-3,電壓
6086-1-4,噪聲
3207-2-1,紐約尼克
3207-2-2,芝加哥公牛隊
3207-2-3,張伯倫
3207-2-4,張伯倫
3207-2-5,1973年
6051-1-1,中國共產黨中央政治局常務委員會
6051-1-2,劉少奇
6051-1-3,《中華人民共和國憲法》
6029-2-1,混合苦膽的酒
6029-2-2,6個小時
6029-2-3,拉丁文
5686-10-1,彰化市民代表會
5686-10-2,24位
5686-10-3,1970年代
5686-10-4,三級產業
5686-14-1,中華民國政府
5686-14-2,格子型系統
5686-14-3,王田交流道
5686-3-1,《臺灣府志》
5686-3-2,《諸羅縣志》
5686-3-3,朱一貴
5397-1-1,希伯來文
5397-1-2,8世紀
5397-1-3,「通俗的」
5523-10-1,會長
5523-10-2,學生仲裁評議委員會
5523-10-3,生活部
5523-11-1,社團部
5523-11-2,社團部
5523-11-3,秘書處
5523-11-4,社團部以及學會部
5523-11-5,學權部
5523-4-1,台中軟體園區
5523-4-2,中部科學園區
5523-4-3,暨竹科園區
5523-4-4,臺中市精密機械科技創新園區
5523-5-1,北海道帝國大學
5523-5-2,臺中高農
5523-5-3,戰基處營區土地
5428-1-1,刺激性
5428-1-2,與空氣隔絕
5428-1-3,濃硫酸
5428-2-1,乙醚
5428-2-2,爆炸性
5428-2-3,乾燥的時候
5428-2-4,丁基羥基甲苯
2475-1-1,世界氣象組織
2475-1-2,聯合國世界氣象組織
2475-1-3,岑智明
2475-1-4,陰陽調和
6445-1-1,德國柏林影展
6445-1-2,1932年
6445-1-3,2013年
6024-1-1,奈特·麥克米蘭
6024-1-2,1967年
6024-1-3,三次
5758-12-1,西人黨
5758-12-2,東人黨和西人黨
5758-12-3,朝鮮
5758-15-1,1627年
5758-15-2,「兄弟國的盟約」
5758-15-3,1636年四月
5758-15-4,皇太極
5758-16-1,仁祖
5758-16-2,「丙子胡亂」
5758-16-3,沙俄軍隊
5758-18-1,英祖四年
5758-18-2,端敬王后
5758-18-3,李算
5758-2-1,世稱恭順
5758-2-2,閉關鎖國
5758-2-3,19世紀
5758-2-4,高宗
5758-2-5,1910年
5758-3-1,大朝鮮國
5758-3-2,1897年
5758-3-3,朝鮮日治時期
5758-3-4,《朝鮮王朝實錄》
5758-6-1,洪武三十一年
5758-6-2,開京
5758-6-3,洪武三十一年
5758-6-4,私兵制度
2484-3-1,含有芽孢炭疽桿菌
2484-3-2,殺傷力大
2484-3-3,工業發酵
5625-1-1,杭州
5625-1-2,1782年
5625-1-3,法國大革命
5625-2-1,香港人
5625-2-2,泰國
5625-2-3,泰國
1176-1-1,純的硫是黃色的晶體
1176-1-2,燃燒
1176-1-3,單斜棱晶體
1176-3-1,安托萬·拉瓦錫
1176-3-2,硫
1176-3-3,硫
1176-4-1,硫酸
1176-4-2,它的火山釋放的硫造成的
1176-4-3,硫酸
1176-5-1,氮化硫
1176-5-2,晶體
1176-5-3,硫代硫酸氨
1176-7-1,空氣
1176-7-2,亞硫酸
1176-7-3,硫化氫
2467-1-1,蘇聯紅軍
2467-1-2,十月革命
2467-1-3,蘇聯海軍
2467-1-4,德蘇戰爭
2467-1-5,尼古拉杜霍寧
2467-15-1,集團軍
2467-15-2,步兵師
2467-15-3,1942年末
3521-10-1,林肯總統
3521-10-2,富蘭克林·德拉諾·羅斯福
3521-10-3,半軍事管制
3521-10-4,氯仿
3521-10-5,1932年
3521-3-1,棉花
3521-3-2,《宅地法》
3521-3-3,七個
3521-3-4,1861年2月9日
3521-3-5,傑斐遜·戴維斯
6114-2-1,義大利戰爭
6114-2-2,法國大革命時期
6114-2-3,為了保護教宗及宗座宮殿
6114-4-1,黑色貝雷帽
6114-4-2,白色羽毛
6114-4-3,可以用來指揮小隊或中隊
6368-1-1,澳大利亞
6368-1-2,印尼
6368-1-3,1975年
6368-3-1,托列斯海峽
6368-3-2,熱帶草原氣候
6368-3-3,新幾內亞
6129-2-1,統一企業
6129-2-2,2000年
6129-2-3,供應服務過多
5394-2-1,2007年
5394-2-2,日治時期
5394-2-3,日本發動太平洋戰爭
5394-2-4,民間反應不佳
6146-3-1,1809年
6146-3-2,生存競爭中自由淘汰的結果
6146-3-3,擔心引起教會勢力的強烈反彈
6146-4-1,華萊士
6146-4-2,異端邪說
6146-4-3,遺傳定律
5656-1-1,國立廣東大學
5656-1-2,美日領事機構
5656-1-3,莫斯科中山大學
5656-1-4,63個
5475-1-1,亞熱帶
5475-1-2,草本
5475-1-3,青光眼
6083-1-1,民法法系、大陸法系、市民法、羅馬法
6083-1-2,英美法系
6083-1-3,6世紀
3380-1-1,1948年12月1日
3380-1-2,中國人民銀行
3380-1-3,第五套
3380-1-4,離岸人民幣
3380-2-1,50元
3380-2-2,一萬兌一
3380-2-3,2016年9月30日
3380-2-4,工農業生產
3380-2-5,華北財經辦事處
3380-4-1,浮動匯率制度
3380-4-2,美元
3380-4-3,石油危機
3380-4-4,雙重匯率制度
3380-4-5,美元
3380-5-1,2005年7月21日
3380-5-2,千分之三
3380-5-3,上下3%
3380-5-4,雙重匯率
5530-1-1,宋理宗趙昀
5530-1-2,趙匡胤
5530-1-3,十六歲
5530-3-1,1233年
5530-3-2,1234年
5530-3-3,朱熹
3526-1-1,伊斯蘭教
3526-1-2,《古魯·格蘭特·薩希卜》
3526-1-3,人人平等
3526-1-4,曼莫漢·辛格
3526-1-5,獅子派
3526-2-1,1908年
3526-2-2,加州尤巴城
3526-2-3,摩門教
3526-2-4,摩門教
3229-3-1,馬關條約
3229-3-2,臺南州
3229-3-3,爽文市
3229-3-4,嘉義市
3229-3-5,嘉義市
6161-1-1,荷蘭
6161-1-2,俄羅斯
6161-1-3,德國
1193-13-1,太白山脈
1193-13-2,濟州島
1193-13-3,200米
1193-14-1,洛東江
1193-14-2,濟州島漢拿山
1193-14-3,濟州島
1193-15-1,30℃
1193-15-2,內陸山區
1193-15-3,8月
1193-17-1,濟州島
1193-17-2,海拔100米
1193-17-3,日本
1193-18-1,1987年
1193-18-2,《韓國憲法》
1193-18-3,《韓國憲法》
1193-2-1,1987年
1193-2-2,共同民主黨
1193-2-3,南朝鮮
1193-25-1,自由韓國黨
1193-25-2,5000至7000名
1193-25-3,關東地方
1193-28-1,70年代
1193-28-2,1997年
1193-28-3,978億美元
1193-29-1,韓國
1193-29-2,第六
1193-29-3,1897年
1193-3-1,1992年
1193-3-2,北韓
1193-3-3,檀君古朝鮮
1193-31-1,複線1904.4公里，電氣化鐵路
1193-31-2,韓國
1193-31-3,韓國高速鐵道
1193-36-1,1982年
1193-36-2,韓國
1193-36-3,12歲
1193-4-1,燕國
1193-4-2,公元7世紀
1193-4-3,918年
1193-40-1,農產品
1193-40-2,農業
1193-40-3,農業
1193-43-1,2001年
1193-43-2,韓國
1193-43-3,韓國
1193-44-1,韓國
1193-44-2,兩年
1193-44-3,十億韓國
1193-46-1,韓國
1193-46-2,2001年
1193-46-3,冷戰
1193-48-1,韓國
1193-48-2,2000年6月
1193-48-3,光明星4號
1193-54-1,金泳三
1193-54-2,金大中
1193-54-3,建設性的互補夥伴關係
1193-55-1,韓國
1193-55-2,兩年
1193-55-3,大韓民國
1193-58-1,1994年12月1日
1193-58-2,2020年代中期
1193-58-3,美軍
1193-59-1,韓國
1193-59-2,2014年12月
1193-59-3,《有關國軍參與海外派遣活動的法律案》
1193-6-1,1895年
1193-6-2,俄國
1193-6-3,《樸茨茅斯和約》
1193-61-1,韓語
1193-61-2,阿爾泰語系
1193-61-3,主語+賓語+謂語
1193-62-1,輔音
1193-62-2,固有詞
1193-62-3,漢字詞
1193-63-1,15世紀
1193-63-2,世宗
1193-63-3,首爾話
1193-66-1,1961年
1193-66-2,16倍
1193-66-3,大學文憑
1193-68-1,初中
1193-68-2,1969年
1193-68-3,大學
1193-69-1,私立大學
1193-69-2,韓國的大學根據設立的主體不同可分為國立大學、公立大學及私立大學，其中私立大學的數目占到80%以上。所有高校無論公立還是私立都要接受韓國教育部的監督。韓國歷史最為悠久的大學是成均館大學，其歷史可以追溯到1398年成立的朝鮮王朝最高學府成均館。首爾大學、高麗大學和延世大學三所著名高校在韓國很有影響。因其英文縮寫首字母為「ㄟㄙ·ㄎㄟ·ㄨㄞ」，被稱為韓國大學一片天。許多韓國政要都是ㄟㄙ·ㄎㄟ·ㄨㄞ大學的校友。另外韓國科學技術院和浦項工科大學在國際上也享有很高的聲譽。韓國報刊有100餘年的歷史。1896年，徐載弼創辦的《獨立新聞》是韓國近代第一份民營韓文報紙。目前韓國的傳統媒體主要是韓國的三大報紙和韓聯社。
1193-69-3,徐載弼
1193-7-1,首爾塔洞公園
1193-7-2,被殺害
1193-7-3,1919年4月13日
1193-71-1,全斗煥
1193-71-2,國民養老保險法
1193-71-3,國庫補助
1193-72-1,1995年
1193-72-2,被僱人
1193-72-3,公共救濟
1193-75-1,文藝復興式
1193-75-2,高麗大學校主樓
1193-75-3,日本
1193-77-1,高麗時期
1193-77-2,《三國史記》
1193-77-3,400人
1193-79-1,西方文明
1193-79-2,日本帝國主義
1193-79-3,同化政策
1193-85-1,青春勵志片
1193-85-2,《天國的階梯
1193-85-3,製導合一
1193-88-1,傳統音樂
1193-88-2,鄭京和
1193-88-3,男中音
1193-91-1,1998年
1193-91-2,《風之國度》
1193-91-3,網路遊戲
1183-1-1,模特兒
1183-1-2,超級模特兒
1183-1-3,女性模特兒
1183-4-1,模特
1183-4-2,職業規則顯然非常損健康
1183-4-3,模特
6502-2-1,受貨幣經濟影響
6502-2-2,責令六波羅探題將天皇身邊的日野資朝等人處分
6502-2-3,吉田定房
4982-1-1,音樂方面
4982-1-2,公元前6至前5世紀
4982-1-3,無佛像時代
4982-14-1,個性溫和的雕塑
4982-14-2,日本
4982-14-3,受到中國與印度的文化所影響，但開始顯現本土特色
4982-15-1,唐朝
4982-15-2,高麗國
4982-15-3,樺樹
4982-16-1,日本
4982-16-2,鎌倉時代
4982-16-3,道元禪師
4982-20-1,公元前三世紀
4982-20-2,13世紀
4982-20-3,寮國
4982-6-1,西漢的版圖向西擴張
4982-6-2,佛像
4982-6-3,北魏孝文帝
4982-7-1,《四十二章經》
4982-7-2,公元68年
4982-7-3,甘肅省
6019-5-1,楊森
6019-5-2,最大
6019-5-3,民國37年
2455-1-1,挪威
2455-1-2,奧斯陸峽灣
2455-1-3,森林
2455-1-4,1070年
2455-10-1,1925年
2455-10-2,高房價
2455-10-3,11000間
2455-10-4,阿克爾自治市
2455-2-1,黑死病
2455-2-2,1624年
2455-2-3,克里斯蒂安尼亞
2455-2-4,第二次工業革命
2455-3-1,航海貿易
2455-3-2,歐洲聯盟委員會
2455-3-3,ECA國際2011年進行的一項調查顯示，奧斯陸是全球生活成本第二高的城市，僅次於東京。根據經濟學人智庫的統計，2013年奧斯陸也名列全球生活和學習成本最高的四座城市之一。1952年，奧斯陸曾舉辦過冬季奧運會。1993年5月，在美國的主導下，以色列和巴勒斯坦在這裡簽訂了著名的奧斯陸協議。另外，奧斯陸也是諾貝爾和平獎的頒獎地，每年的頒獎儀式在奧斯陸市政廳舉行。
2455-3-4,冬季奧運會
3221-2-1,隋朝初廢郡置瓜州，初期敦煌被遊牧民族突厥及吐谷渾占據。隋煬帝即位後，出兵擊破吐谷渾，西突厥也被迫投降，重新控制敦煌，絲綢之路再度打通。大業三年復置敦煌郡，罷鳴沙縣復名敦煌縣。唐朝武德二年置沙州，敦煌進入興盛時期。建中二年，為吐蕃占領，唐宣宗大中二年，沙州人士張議潮募兵集眾起義，經過血戰奪回敦煌城，使河西地區重歸唐王朝，大中五年唐廷在敦煌設置歸義軍，並任命張議潮為敦煌歸義軍節度使。後梁末帝朱友貞乾化二年敦煌迎來一位新的統治者曹議金。他主張與近鄰修好並大力農牧業，使敦煌恢復了一派繁華的景象，莫高窟的開始了一個以大洞窟開鑿為主的時代。北宋景祐三年敦煌為西夏占領，統治敦煌達191年。元滅西夏後，於至元十四年復設沙州。1280年升為沙州路總管府，隸屬甘肅行中書省。明朝永樂三年改為沙州衛，後增設罕東左衛。嘉靖七年因葉爾羌汗國攻擊，關閉嘉峪關，從此瓜州、沙州成為葉爾羌汗國領土。清朝雍正元年設沙州所，旋升為沙州衛。雍正四年，從甘肅56州縣移民2400多戶到沙州屯墾。乾隆三十五年改為敦煌縣。1949年9月28日敦煌解放，10月7日成立敦煌縣人民政府，屬酒泉地區。1986年被國務院列為國家歷史文化名城。1987年9月28日撤縣設敦煌市，隸屬於地級酒泉市。敦煌位於古代中國通往西域、中亞和歐洲的交通要道——絲綢之路上，曾經擁有繁榮的商貿活動。境內有漢代所築的兩座長城關隘玉門關和陽關，均為軍事要塞，是漢唐王朝和西域的分界點。後人詩句春風不度玉門關、西出陽關無故人，以及古琴名曲陽關三疊等，都是指此處。今兩關及長城遺址尚存。附近還有懸泉置遺址，為漢晉時期的驛站遺址。
3221-2-2,張議潮
3221-2-3,曹議金
3221-2-4,隋朝初廢郡置瓜州，初期敦煌被遊牧民族突厥及吐谷渾占據。隋煬帝即位後，出兵擊破吐谷渾，西突厥也被迫投降，重新控制敦煌，絲綢之路再度打通。大業三年復置敦煌郡，罷鳴沙縣復名敦煌縣。唐朝武德二年置沙州，敦煌進入興盛時期。建中二年，為吐蕃占領，唐宣宗大中二年，沙州人士張議潮募兵集眾起義，經過血戰奪回敦煌城，使河西地區重歸唐王朝，大中五年唐廷在敦煌設置歸義軍，並任命張議潮為敦煌歸義軍節度使。後梁末帝朱友貞乾化二年敦煌迎來一位新的統治者曹議金。他主張與近鄰修好並大力農牧業，使敦煌恢復了一派繁華的景象，莫高窟的開始了一個以大洞窟開鑿為主的時代。北宋景祐三年敦煌為西夏占領，統治敦煌達191年。元滅西夏後，於至元十四年復設沙州。1280年升為沙州路總管府，隸屬甘肅行中書省。明朝永樂三年改為沙州衛，後增設罕東左衛。嘉靖七年因葉爾羌汗國攻擊，關閉嘉峪關，從此瓜州、沙州成為葉爾羌汗國領土。清朝雍正元年設沙州所，旋升為沙州衛。雍正四年，從甘肅56州縣移民2400多戶到沙州屯墾。乾隆三十五年改為敦煌縣。1949年9月28日敦煌解放，10月7日成立敦煌縣人民政府，屬酒泉地區。1986年被國務院列為國家歷史文化名城。1987年9月28日撤縣設敦煌市，隸屬於地級酒泉市。敦煌位於古代中國通往西域、中亞和歐洲的交通要道——絲綢之路上，曾經擁有繁榮的商貿活動。境內有漢代所築的兩座長城關隘玉門關和陽關，均為軍事要塞，是漢唐王朝和西域的分界點。後人詩句春風不度玉門關、西出陽關無故人，以及古琴名曲陽關三疊等，都是指此處。今兩關及長城遺址尚存。附近還有懸泉置遺址，為漢晉時期的驛站遺址。
3221-2-5,1986年
3221-3-1,1987年
3221-3-2,莫高窟
3221-3-3,歐美國家
3221-3-4,敦煌石窟
3221-3-5,太陽能
6002-1-1,中世紀中期
6002-1-2,11世紀
6002-1-3,黑死病
6002-1-4,天主教會
6207-1-1,2901.3平方公里
6207-1-2,鋁土礦
6207-1-3,民國時期
6429-2-1,「雕像」
6429-2-2,在1850年，吉迪恩·曼特爾在沒有發現康氏鯨龍的化石是個嵌合體的狀況下，認為康氏鯨龍與短體鯨龍之間有足夠的不同處，足以成立個別的屬。曼特爾最初打算將牠們命名為Colossosaurus，但他發現colossus在古希臘文中意為「雕像」，而非「巨人」，因此改名為康氏畸形龍。在之後幾年，許多新發現標本被歸類於畸形龍與鯨龍。由於這一連串錯誤，畸形龍曾經被視為鯨龍的次客觀同物異名。由於沒有新的標本被歸類於短體鯨龍，由Phillips在1871年建立的牛津鯨龍反而成為鯨龍屬中最多化石的種。由於牛津鯨龍的化石出土於英國的另一個地層，時間為侏儸紀中到晚期，年代較短體鯨龍更早。在1970年代，古生物學家認定牛津鯨龍是種更原始的蜥腳類恐龍，與短體鯨龍不同，足以成立新的屬。但這樣會造成矛盾處，畸形龍與鯨龍將成為同種生物，畸形龍成為無效名稱，鯨龍必須更改屬名。為了避免此種狀況，古生物學家保羅·厄普丘奇與約翰·馬丁在2003年對國際動物命名委員會提出要求，將鯨龍的模式種從短體鯨龍更改為牛津鯨龍，保留康氏畸形龍，停止使用短體鯨龍。
6429-2-3,國際動物命名委員會
3563-1-1,甲醇
3563-1-2,甲醇
3563-1-3,羅伯特·波義耳
3563-1-4,二氧化碳
3563-1-5,1834年
3208-4-1,五年
3208-4-2,18個
3208-4-3,6位
3208-4-4,資金贊助學校的發展
3208-4-5,南加大是私立大學，由監理會管理，由約50名投票所產生的理事與幾名常務理事、榮譽理事和不投票的退休理事所組成的。監理會投票成員五年一任，每年改選五分之一的席次，只有不參選的理事可以投票。理事多半由是大型組織的高級主管、傑出校友以及大學管理高層或三者結合組成。大學行政系統包含一位校長、監理事、數位負責不同部門的副校長、一位財務主管、資訊總監和體育指導員。現任校長為C.L. Max Nikias。文理科學學院、研究所、18個專業學校分別各由一位學院院長負責。南加大有時會授予榮譽退職頭銜給先前的行政長官，目前有6位榮譽退職的行政長官。雖然只有一百多年的歷史，南加大的課程水準極受肯定，其中商學院、電影、傳播、建築、醫學及理工學院等科系在美國大學中相當知名，在美國新聞與世界報導的排名上也從不缺席。尤其電影學院伴隨著好萊塢的電影工業發展，造就了不少電影界的奇才，最著名的校友是電影《星際大戰》的導演喬治·盧卡斯和音效大師班·布特、《達文西密碼》的導演朗霍華、《阿甘正傳》的導演羅勃·辛密克斯、約翰·米遼士、《巧克力工廠》的導演大衛·L·沃爾普等。這些校友在功成名就後以資金贊助學校的發展，是校方豐沛的財源之一。
3208-7-1,聖母大學
3208-7-2,Trojan噴漆，而USC的學生也不甘示弱的回敬在UCLA的草皮上燒出USC的縮寫，讓警方不得不數次警告，最後，這場衝突在USC校長Dr. Rufus B. von Kleinsmid威脅下—如果再發生紊亂將取消USC-UCLA的比賽，終於停止了紛爭。1942年11月12日，勝利鐘用輪子載到特洛依銅像Tommy
3208-7-3,Farrer—簽署了協議書，同意往後年度的特洛依-小熊足球比賽的優勝者，隨後的一年可以保有此鐘，也就是說，此鐘留在該年比賽勝利的學校，隨後、USC的校友會付給UCLA的校友會一半鐘的費用。當時的協議看似不利於小熊，因為他們從未打敗過USC，但在第一年的比賽，1942年，UCLA狠狠的痛擊USC，14比7。USC總共贏得7個足球賽季的勝利鐘，在主場比賽時，無論是在玫瑰盃USC對上UCLA，前四分之三局時，勝利鐘會擺在球場邊，當特洛依得分時，特洛依騎士和USC
3208-7-4,聖母大學
3208-7-5,蓋爾人
6388-1-1,中華人民共和國
6388-1-2,德宏州
6388-1-3,西漢元封二年
3431-1-1,英國
3431-1-2,寄郵人已支付全部或部分傳遞費用
3431-1-3,財源
3431-1-4,雅各·雷奧爾德·德·維利埃
3431-11-1,澳大利亞新南威爾斯州
3431-11-2,英屬印度
3431-11-3,瑞士
3431-11-4,300美元
3431-12-1,法國
3431-12-2,1904年4月1日
3431-12-3,德國郵政
3431-12-4,欠資郵票
3431-13-1,蓋銷
3431-13-2,希臘語
3431-13-3,燈罩
3431-13-4,蓋戳形式
3431-3-1,1841年2月10日
3431-3-2,1841年2月10日
3431-3-3,瑞士蘇黎世州
3431-3-4,1849年11月1日
3431-3-5,1878年1月
3431-4-1,郵值標籤
3431-4-2,一戰前夕
3431-4-3,一次大戰期間
3431-4-4,起到醜化對手的作用
3431-5-1,電子郵件
3431-5-2,收藏者
3431-5-3,德國
3431-5-4,航天技術
3431-9-1,臺灣
3431-9-2,中華民國初年
3431-9-3,中央印製廠
3431-9-4,德國財政局
3431-9-5,中央印製廠
6334-4-1,國民議會
6334-4-2,政府的長期不穩定
6334-4-3,1999年
4947-6-1,高血壓
4947-6-2,5月17日
4947-6-3,美國心臟學會
5672-1-1,《鋼鐵是怎樣煉成的》
5672-1-2,索契
5672-1-3,亞裔安納托利亞人
6027-11-1,托爾金
6027-11-2,1939年
6027-11-3,牛津大學
6027-13-1,《魔戒》
6027-13-2,愛德華·懷克-史密斯
6027-13-3,《斯納格的奇妙大陸》
6027-5-1,摩根
6027-5-2,1903年
6027-5-3,傻瓜塔
6027-7-1,三歲
6027-7-2,分散了托爾金對學業的注意力
6027-7-3,1913年
6027-9-1,斯塔福德郡
6027-9-2,1971年
6027-9-3,失落的故事集
5720-3-1,2300多種
5720-3-2,66種
5720-3-3,長白山優質天然礦泉
5531-1-1,洛厄爾天文台
5531-1-2,24英吋克拉克望遠鏡
5531-1-3,帕西瓦爾·洛厄爾
5531-1-4,威廉·洛厄爾·普特南
3519-2-1,1910年
3519-2-2,布里斯托鎊
3519-2-3,布里斯托大學
3519-2-4,八月
5551-1-1,有絲分裂
5551-1-2,有絲分裂
5551-1-3,配子
2434-1-1,春秋
2434-1-2,738年，唐開元二十六年
2434-1-3,袁晁率起義軍
2434-1-4,浙江海商
2434-3-1,中華民國
2434-3-2,當地中國漁民義救出300多名英國軍人。1945年，日本戰敗投降，舟山復歸中華民國。1949年，民國三十八年，因戰時需要，定海縣分為定海、滃州兩縣，馬跡山以北蘇屬各島設立江蘇省嵊泗縣。1950年5月13日夜至16日拂曉，駐舟山的中華民國國軍秘密自舟山當地撤退，滃州縣實際解散，是爲舟山撤退。之後中國人民共和國，中國共產黨解放軍進占舟山群島，成立定海縣人民政府，屬寧波專區管轄。1953年3月經政務院批准，定海縣轄區分為定海縣、普陀縣、岱山縣3縣，並從江蘇省劃入嵊泗縣，成立舟山專區。1954年象山縣自寧波專區劃入，但在1958年轉劃歸台州專區。1959年撤定海、普陀、岱山、嵊泗縣，合併成立舟山縣，舟山專區僅轄舟山1縣。1960年1月4日，舟山專區撤消，舟山縣改屬寧波專區。同年11月，所屬嵊泗人民公社劃歸上海市。1962年5月重新設立舟山專區，並撤銷舟山縣，改分為定海、普陀、岱山、大衢、嵊泗5縣。1964年大衢縣撤銷，其轄區分別劃歸岱山、嵊泗2縣。1967年3月起舟山專區改稱舟山地區。
2434-3-3,中國共產黨解放軍
2434-3-4,1958年
6005-1-1,義大利
6005-1-2,阿爾卑斯山
6005-1-3,杜林
6005-10-1,杜林
6005-10-2,1863年
6005-10-3,文藝復興
6005-12-1,卡洛·埃馬努埃萊一世
6005-12-2,1606年
6005-12-3,1997年
6005-14-1,開羅
6005-14-2,2008年
6005-14-3,杜林
6005-4-1,773年
6005-4-2,阿爾杜伊尼卡家族
6005-4-3,阿得雷德的去世
6005-7-1,1906年
6005-7-2,杜林
6005-7-3,義大利汽車之都
6204-2-1,蒸汽膨脹
6204-2-2,瓦特
6204-2-3,放氣減壓
6209-2-1,電動機
6209-2-2,內燃機引擎
6209-2-3,1899年
6209-5-1,1985年
6209-5-2,匿蹤性能較佳
6209-5-3,混合動力自行車
6209-5-4,中國大陸
6211-2-1,國務院常務會議
6211-2-2,中國郵政集團公司
6211-2-3,《中華人民共和國全民所有制工業企業法》
6211-3-1,2006年
6211-3-2,2006年
6211-3-3,北京
2527-10-1,倭國
2527-10-2,山東半島
2527-10-3,488年
2527-10-4,朝鮮半島
2527-11-1,高句麗
2527-11-2,水軍
2527-11-3,王白駒
2527-12-1,杜慧度
2527-12-2,大象
2527-12-3,陽邁一世
2527-12-4,阮彌之
2527-12-5,獅子外型
2527-15-1,江北地區
2527-15-2,世族
2527-15-3,桑
2527-15-4,農業
2527-15-5,三吳地區
2527-7-1,刺史
2527-7-2,刺史
2527-7-3,荊州
2527-7-4,劉柳、劉湛父子
2527-7-5,劉駿
5508-2-1,波蘭人
5508-2-2,《開槍射擊令》
5508-2-3,1989年
5508-8-1,「地區邊界」
5508-8-2,西柏林一側
5508-8-3,柵欄
5508-9-1,查理檢查站
5508-9-2,東德使館
5508-9-3,西方遊客
5508-9-4,1980年代
3432-2-1,1000年
3432-2-2,伊利諾伊州
3432-2-3,西班牙人
3432-2-4,舊莫比爾
3432-2-5,西佛羅里達
3432-5-1,40倍
3432-5-2,一直維持議會的高度集權
3432-5-3,1901年
3432-5-4,凱·艾維
3432-5-5,105名
3432-6-1,阿拉巴馬州
3432-6-2,阿拉巴馬州
3432-6-3,67個
3432-6-4,25個
1180-15-1,分子雲內部
1180-15-2,分子雲
1180-15-3,原恆星
1180-16-1,自轉軸的兩極
1180-16-2,主序帶
1180-16-3,46億年
1180-17-1,0.01
1180-17-2,主序帶的階段
1180-17-3,燃料量和消耗燃料的速率
1180-20-1,超過9倍太陽質量的大質量恆星會膨脹
1180-20-2,碳融合
1180-20-3,惰性
1180-21-1,地球
